Auction Id Maybe,Title,Price,Sold Date,Specs Array,Specs,Hours,Condition,Auction Event Details,Auction Type,Auction House Link,Auction House Name,Year
42327,1990 Freightliner Semi Truck,"$36,000",08/17/2022,"tri-drive,3406B Cat,Eaton 9 spd.,spring susp.,diff lock,dual aluminum fuel tanks,22'x96""x66"" Midland box,combo gate,beet gate closers,roll tarp,poly liner,mud scrapers,safety pull,315/80R22.5 front tires,11R22.5 rear tires,steel rims,shows 110,901 miles","tri-drive, 3406B Cat, Eaton 9 spd., spring susp., diff lock, dual aluminum fuel tanks, 22'x96""x66"" Midland box, combo gate, beet gate closers, roll tarp, poly liner, mud scrapers, safety pull, 315/80R22.5 front tires, 11R22.5 rear tires, steel rims, shows 110,901 miles",,Good,"Foxhome, MN 56543",Online,https://www.machinerypete.com//auction_companies/steffes-group-inc,"Steffes Group, Inc.",1990
42327, John Deere 610,"$6,100",08/17/2022,"chisel plow,44',10"" spacing,3-section fold,single pt. depth,hyd. leveling,bolt-on shovels,HD shank,front pivoting stabilizer wheels,walking tandems across,3-bar harrow,11L-15 tires,extra shanks","chisel plow, 44', 10"" spacing, 3-section fold, single pt. depth, hyd. leveling, bolt-on shovels, HD shank, front pivoting stabilizer wheels, walking tandems across, 3-bar harrow, 11L-15 tires, extra shanks",,Good,"Foxhome, MN 56543",Online,https://www.machinerypete.com//auction_companies/steffes-group-inc,"Steffes Group, Inc.",unknown
42327,2009 John Deere 635F,"$7,100",08/17/2022,"HydraFlex head,35',hyd. fore/aft,AHH in rigid mode,poly finger reel,low dam,1-1/2"" cut,poly skids,poly liner in trough,stubble lights,crop dividers,single knife drive,contour shaft,single pt. hookup,field ready","HydraFlex head, 35', hyd. fore/aft, AHH in rigid mode, poly finger reel, low dam, 1-1/2"" cut, poly skids, poly liner in trough, stubble lights, crop dividers, single knife drive, contour shaft, single pt. hookup, field ready",,Good,"Foxhome, MN 56543",Online,https://www.machinerypete.com//auction_companies/steffes-group-inc,"Steffes Group, Inc.",2009
42327, Unverferth HT30,"$3,750",08/17/2022,"4-wheel header trailer,30',adj.,7.50-10 tires","4-wheel header trailer, 30', adj., 7.50-10 tires",,Good,"Foxhome, MN 56543",Online,https://www.machinerypete.com//auction_companies/steffes-group-inc,"Steffes Group, Inc.",unknown
42081,2012 Ford F-150 XLT,"$8,700",08/17/2022,"2012 Ford F150XLT 4x4 Crew Cab Pickup,218,585 Miles Showing,Eco Boost 3.5L,V6,Gas,Water Cooled Engine,Block Heater,Ford,4 Forward Speeds,Automatic Transmission,Spring Suspension,Hydraulic Brakes,Power Brakes,265/70R17 Front Tires,265/70R17 Rear Tires,Aluminum Wheels,Heater,AC,Radio,Bench Seat In Rear,4 Doors,VIN: 1FTFW1ETXCFA89563","2012 Ford F150XLT 4x4 Crew Cab Pickup, 218,585 Miles Showing, Eco Boost 3.5L, V6, Gas, Water Cooled Engine, Block Heater, Ford, 4 Forward Speeds, Automatic Transmission, Spring Suspension, Hydraulic Brakes, Power Brakes, 265/70R17 Front Tires, 265/70R17 Rear Tires, Aluminum Wheels, Heater, AC, Radio, Bench Seat In Rear, 4 Doors, VIN: 1FTFW1ETXCFA89563",,Good,"Riverton, WY 82501",Online,https://www.machinerypete.com//auction_companies/bigiron-auctions,BigIron Auctions,2012
42081,1988 WW 18',"$2,400",08/17/2022,"1988 W-W 18’ T/A Livestock Trailer,Fifth Wheel Hitch,Tires: 7.00-15LT,Dual Stall,Single Center Gate,Dual Rear Entry,Permanent All Weather Floor w/ Rubber Mats,Spare Tire,Side Entry,Title Will Be Marked Miles Exempt,VIN: 11WGS1823JW151967","1988 W-W 18’ T/A Livestock Trailer, Fifth Wheel Hitch, Tires: 7.00-15LT, Dual Stall, Single Center Gate, Dual Rear Entry, Permanent All Weather Floor w/ Rubber Mats, Spare Tire, Side Entry, Title Will Be Marked Miles Exempt, VIN: 11WGS1823JW151967",,Good,"Kearney, NE ",Online,https://www.machinerypete.com//auction_companies/bigiron-auctions,BigIron Auctions,1988
42081,2014 Peterbilt 579,"$63,000",08/17/2022,"2014 Peterbilt 579 T/A Day Cab Truck Tractor,450 Hp,621,480 Miles Showing,Cummins ISX-15 6-cyl,Diesel,Water Cooled Engine,Engine Brake,1 Fuel Tanks,Aluminum Fuel Tank,80 Gal Fuel Capacity,1 Air Cleaners,1 Exhausts,Electric Start,10 Forward Speeds,2 Reverse Speeds,Manual Transmission,1 Auxiliary Hydraulics,6x4 Drive,197"" Wheel Base,Air Suspension,4 Air Bags,Fixed Axle,Differential Lock,Air Brakes,Power Steering,11R22.5 Front Tires,11R22.5 Rear Tires,Duals,Aluminum Wheels,Air Dryer,Heater,AC,Radio,Air Ride,Wet Kit,Cruise Control,Wet Kit Tank With Fuel Tank,NOTE: No Def Truck Has Been Deleted,Exhaust Emissions Of This Item Have Been Altered - BigIron Is Not Responsible Or Liable For Failure To Comply With State Or Federal Emission Regulations The Carfax Includes Only The Original Components In This Report. Some Of Those Components Could Have Been Changed Or Replaced,NOTE: This Unreserved Online Auction Features Bidding Extensions. Lots HA2363,HA2365 & HA2367 Will Be Automatically Extended Together If Either Lot Receives A Bid In The Last Five Minutes. If In Bidding Extension,Both Lots Will Close Simultaneously When Neither Of The Lots Receives A Bid For Duration Of Extension Period. This Will Allow Bidders To Monitor Both Lots Without The Fear Of Missing Out On Another,VIN: 1XPBD49X5ED240311","2014 Peterbilt 579 T/A Day Cab Truck Tractor, 450 Hp, 621,480 Miles Showing, Cummins ISX-15 6-cyl, Diesel, Water Cooled Engine, Engine Brake, 1 Fuel Tanks, Aluminum Fuel Tank, 80 Gal Fuel Capacity, 1 Air Cleaners, 1 Exhausts, Electric Start, 10 Forward Speeds, 2 Reverse Speeds, Manual Transmission, 1 Auxiliary Hydraulics, 6x4 Drive, 197"" Wheel Base, Air Suspension, 4 Air Bags, Fixed Axle, Differential Lock, Air Brakes, Power Steering, 11R22.5 Front Tires, 11R22.5 Rear Tires, Duals, Aluminum Wheels, Air Dryer, Heater, AC, Radio, Air Ride, Wet Kit, Cruise Control, Wet Kit Tank With Fuel Tank, NOTE: No Def Truck Has Been Deleted, Exhaust Emissions Of This Item Have Been Altered - BigIron Is Not Responsible Or Liable For Failure To Comply With State Or Federal Emission Regulations The Carfax Includes Only The Original Components In This Report. Some Of Those Components Could Have Been Changed Or Replaced, NOTE: This Unreserved Online Auction Features Bidding Extensions. Lots HA2363, HA2365 & HA2367 Will Be Automatically Extended Together If Either Lot Receives A Bid In The Last Five Minutes. If In Bidding Extension, Both Lots Will Close Simultaneously When Neither Of The Lots Receives A Bid For Duration Of Extension Period. This Will Allow Bidders To Monitor Both Lots Without The Fear Of Missing Out On Another, VIN: 1XPBD49X5ED240311",,Good,"Cimarron, KS 67835",Online,https://www.machinerypete.com//auction_companies/bigiron-auctions,BigIron Auctions,2014
42081,2014 Peterbilt 579,"$61,250",08/17/2022,"2014 Peterbilt 579 T/A Day Cab Truck Tractor,450 Hp,571,784 Miles Showing,Cummins ISX-15 6-Cyl,Diesel,Water Cooled Engine,Engine Brake,1 Fuel Tanks,Aluminum Fuel Tank,80 Gal Fuel Capacity,1 Air Cleaners,1 Exhausts,Electric Start,Eaton,10 Forward Speeds,2 Reverse Speeds,Manual Transmission,6x4 Drive,197"" Wheel Base,Air Suspension,4 Air Bags,Fixed Axle,Differential Lock,Air Brakes,Power Steering,11R22.5 Front Tires,11R22.5 Rear Tires,Duals,Aluminum Wheels,Air Dryer,Heater,AC,Radio,Air Ride,Wet Kit,Cruise Control,Wet Kit Tank With Fuel Tank,NOTE: No Def Truck Has Been Deleted,Exhaust Emissions Of This Item Have Been Altered - BigIron Is Not Responsible Or Liable For Failure To Comply With State Or Federal Emission Regulations The Carfax Includes Only The Original Components In This Report. Some Of Those Components Could Have Been Changed Or Replaced,NOTE: This Unreserved Online Auction Features Bidding Extensions. Lots HA2363,HA2365 & HA2367 Will Be Automatically Extended Together If Either Lot Receives A Bid In The Last Five Minutes. If In Bidding Extension,Both Lots Will Close Simultaneously When Neither Of The Lots Receives A Bid For Duration Of Extension Period. This Will Allow Bidders To Monitor Both Lots Without The Fear Of Missing Out On Another,VIN: 1XPBD49X9ED215864","2014 Peterbilt 579 T/A Day Cab Truck Tractor, 450 Hp, 571,784 Miles Showing, Cummins ISX-15 6-Cyl, Diesel, Water Cooled Engine, Engine Brake, 1 Fuel Tanks, Aluminum Fuel Tank, 80 Gal Fuel Capacity, 1 Air Cleaners, 1 Exhausts, Electric Start, Eaton, 10 Forward Speeds, 2 Reverse Speeds, Manual Transmission, 6x4 Drive, 197"" Wheel Base, Air Suspension, 4 Air Bags, Fixed Axle, Differential Lock, Air Brakes, Power Steering, 11R22.5 Front Tires, 11R22.5 Rear Tires, Duals, Aluminum Wheels, Air Dryer, Heater, AC, Radio, Air Ride, Wet Kit, Cruise Control, Wet Kit Tank With Fuel Tank, NOTE: No Def Truck Has Been Deleted, Exhaust Emissions Of This Item Have Been Altered - BigIron Is Not Responsible Or Liable For Failure To Comply With State Or Federal Emission Regulations The Carfax Includes Only The Original Components In This Report. Some Of Those Components Could Have Been Changed Or Replaced, NOTE: This Unreserved Online Auction Features Bidding Extensions. Lots HA2363, HA2365 & HA2367 Will Be Automatically Extended Together If Either Lot Receives A Bid In The Last Five Minutes. If In Bidding Extension, Both Lots Will Close Simultaneously When Neither Of The Lots Receives A Bid For Duration Of Extension Period. This Will Allow Bidders To Monitor Both Lots Without The Fear Of Missing Out On Another, VIN: 1XPBD49X9ED215864",,Good,"Cimarron, KS 67835",Online,https://www.machinerypete.com//auction_companies/bigiron-auctions,BigIron Auctions,2014
42081,2010 John Deere 9770 STS,"$87,750",08/17/2022,"2010 John Deere 9770 STS Combine,3005 Engine Hours Showing,1860 Separator Hours Showing,John Deere 6-Cylinder Turbo,Diesel,Water Cooled Engine,Hydrostatic Transmission,(3) Forward Speeds,(3) Reverse Speeds,Self-Propelled,2WD,520/85R38 Front Tires,18.4-26 Rear Tires,Duals,Variable Speed Header Drive,Lateral Header Tilt,Hydraulic Fore/Aft Reel Adjustment,Reverser,Rock Trap,Single Point Hookup,Auto Height Control,Bullet Rotor,Electric Concave Adjustment,Corn And Soybean Sieve And Chaffer,Electric Sieve And Chaffer Adjustment,Extended Wear Package,Rotary Chopper,Straw Spreader,Heater,AC,Radio,Air Suspension Operator Seat,Buddy Seat,Guidance Ready,Mauer Bin Extensions,NOTE: See Additional Resources For Paperwork On Recent Repairs Including New Feederhouse Chain,SN: H09770S732728","2010 John Deere 9770 STS Combine, 3005 Engine Hours Showing, 1860 Separator Hours Showing, John Deere 6-Cylinder Turbo, Diesel, Water Cooled Engine, Hydrostatic Transmission, (3) Forward Speeds, (3) Reverse Speeds, Self-Propelled, 2WD, 520/85R38 Front Tires, 18.4-26 Rear Tires, Duals, Variable Speed Header Drive, Lateral Header Tilt, Hydraulic Fore/Aft Reel Adjustment, Reverser, Rock Trap, Single Point Hookup, Auto Height Control, Bullet Rotor, Electric Concave Adjustment, Corn And Soybean Sieve And Chaffer, Electric Sieve And Chaffer Adjustment, Extended Wear Package, Rotary Chopper, Straw Spreader, Heater, AC, Radio, Air Suspension Operator Seat, Buddy Seat, Guidance Ready, Mauer Bin Extensions, NOTE: See Additional Resources For Paperwork On Recent Repairs Including New Feederhouse Chain, SN: H09770S732728",3005,Good,"De Witt, NE 68341",Online,https://www.machinerypete.com//auction_companies/bigiron-auctions,BigIron Auctions,2010
42081,2018 Richiger R1090,"$16,750",08/17/2022,"2018 Richiger R1090 Grain Bagger,Pin Hitch,540 PTO Drive,Hydraulic Disc Braking System,Grain Hopper Extensions,24"" Auger,37,000 Bushel Per Hour Bagging Capacity,Holds 500' Grain Bag,10' Wide Bags,Partial Bag Included/Installed,Bag Hoist,400/60-15.5 Tires","2018 Richiger R1090 Grain Bagger, Pin Hitch, 540 PTO Drive, Hydraulic Disc Braking System, Grain Hopper Extensions, 24"" Auger, 37,000 Bushel Per Hour Bagging Capacity, Holds 500' Grain Bag, 10' Wide Bags, Partial Bag Included/Installed, Bag Hoist, 400/60-15.5 Tires",,Excellent,"Pender, NE 68047",Online,https://www.machinerypete.com//auction_companies/bigiron-auctions,BigIron Auctions,2018
42081, Krause Gladiator 1200-1230,"$27,750",08/17/2022,"Krause Gladiator 1200-1230 12R30 NH3 & Dry Fertilizer Applicator,Raven NH3 Applicator,Raven Monitor Part 11501159032 S/n 000002561 & Part 10630172172542 S/N 0000001599 With Wiring Harness,Hydraulic Flex Fold,Automatic Spring Reset Row Units,24"" Coulters,Floating Notched Disc Blade Row Cleaners,2-1/4"" Chisel Points,Coulters,Rolling Chain Baskets,9.5L-15SL Gauge Wheels,Montag Fertilizer Poly Tank,Montag & Raven Manuals,Rear View Camera,Rear Hitch,16.5L-16.1F1 Tires,SN: 1046 4/10","Krause Gladiator 1200-1230 12R30 NH3 & Dry Fertilizer Applicator, Raven NH3 Applicator, Raven Monitor Part 11501159032 S/n 000002561 & Part 10630172172542 S/N 0000001599 With Wiring Harness, Hydraulic Flex Fold, Automatic Spring Reset Row Units, 24"" Coulters, Floating Notched Disc Blade Row Cleaners, 2-1/4"" Chisel Points, Coulters, Rolling Chain Baskets, 9.5L-15SL Gauge Wheels, Montag Fertilizer Poly Tank, Montag & Raven Manuals, Rear View Camera, Rear Hitch, 16.5L-16.1F1 Tires, SN: 1046 4/10",,Good,"Primghar, IA 51245",Online,https://www.machinerypete.com//auction_companies/bigiron-auctions,BigIron Auctions,unknown
42081, Brent 640,"$8,810",08/17/2022,"Brent 640 Gravity Wagon,600 Bu,2 Axles,445/65 R22.5 Front Tires,445/65 R22.5 Rear Tires,Pin Hitch,1 Hopper Doors,SN: B1618294","Brent 640 Gravity Wagon, 600 Bu, 2 Axles, 445/65 R22.5 Front Tires, 445/65 R22.5 Rear Tires, Pin Hitch, 1 Hopper Doors, SN: B1618294",,Good,"Garner, IA 50438",Online,https://www.machinerypete.com//auction_companies/bigiron-auctions,BigIron Auctions,unknown
42081, Krause 2320,"$1,760",08/17/2022,"Krause 2320 Chisel,25’ Width,Harrow Mulchers,Chisel,Mulchers,10.00-15 Tires,Note: New Tires Installed On Inside Dual And On Wing,Updated Photos And Invoice For Tires And Rim Attached.,SN: 1195","Krause 2320 Chisel, 25’ Width, Harrow Mulchers, Chisel, Mulchers, 10.00-15 Tires, Note: New Tires Installed On Inside Dual And On Wing, Updated Photos And Invoice For Tires And Rim Attached., SN: 1195",,Good,"Allen, SD 57714",Online,https://www.machinerypete.com//auction_companies/bigiron-auctions,BigIron Auctions,unknown
42322,2010 Polaris Sportsman 800,"$7,750",08/17/2022,"4x4,86 Hours,1321 miles,EFI,12"" rims,auto,front storage rack,rear hitch,good title","4x4, 86 Hours, 1321 miles, EFI, 12"" rims, auto, front storage rack, rear hitch, good title",86,Good,"Alexandria, SD 57311",Online,https://www.machinerypete.com//auction_companies/wieman-land-auction,Wieman Land & Auction,2010
42325,2015 Caterpillar 303.5E2 CR,"$50,500",08/17/2022,"mini excavator,enclosed cab w/air & heat,C1.7 Cat diesel,24 hp.,Bluetooth radio,joystick/foot travel pedals,60"" stick,21"" frost tooth bucket w/hyd. thumb,70"" dozer blade w/float,hyd. quick tach,aux. hyd.,control pattern changer,auto 2 spd. travel,auto engine idle,digital display,12"" rubber tracks,221 hrs.","mini excavator, enclosed cab w/air & heat, C1.7 Cat diesel, 24 hp., Bluetooth radio, joystick/foot travel pedals, 60"" stick, 21"" frost tooth bucket w/hyd. thumb, 70"" dozer blade w/float, hyd. quick tach, aux. hyd., control pattern changer, auto 2 spd. travel, auto engine idle, digital display, 12"" rubber tracks, 221 hrs.",221,Excellent,"West Fargo, ND ",Online,https://www.machinerypete.com//auction_companies/steffes-group-inc,"Steffes Group, Inc.",2015
42325,2015 John Deere Gator XUV 855D S4,"$13,250",08/17/2022,"side-by-side,open ROPS,4-person cap.,Yanmar 3 cyl. diesel,CVT,4WD,diff lock,power steering,manual dump box,side nets,Warn 3500 front mount winch w/remote,front bumper,27x9.00-14 front tires,27x11.00-14 rear tires,aluminum rims,71 hrs.,332 miles,No Title,Buyer will receive MSO","side-by-side, open ROPS, 4-person cap., Yanmar 3 cyl. diesel, CVT, 4WD, diff lock, power steering, manual dump box, side nets, Warn 3500 front mount winch w/remote, front bumper, 27x9.00-14 front tires, 27x11.00-14 rear tires, aluminum rims, 71 hrs., 332 miles, No Title, Buyer will receive MSO",71,Good,"West Fargo, ND ",Online,https://www.machinerypete.com//auction_companies/steffes-group-inc,"Steffes Group, Inc.",2015
42325,2020 Kioti K9 2400,"$10,750",08/17/2022,"side-by-side,open ROPS w/front glass windshield,3-person cap.,3 cyl. diesel,CVT,4WD,diff lock,power steering,manual dump box,hard sided 1/2 doors,windshield wipers,front bumper,25x10.00-12 front & rear tires,aluminum rims,8 hrs.,79 miles,No Title,Buyer will receive MSO","side-by-side, open ROPS w/front glass windshield, 3-person cap., 3 cyl. diesel, CVT, 4WD, diff lock, power steering, manual dump box, hard sided 1/2 doors, windshield wipers, front bumper, 25x10.00-12 front & rear tires, aluminum rims, 8 hrs., 79 miles, No Title, Buyer will receive MSO",8,Excellent,"West Fargo, ND ",Online,https://www.machinerypete.com//auction_companies/steffes-group-inc,"Steffes Group, Inc.",2020
42326,2009 Case IH 2608,"$15,000",08/17/2022,"chopping corn head,8 x 30 in.,knife rolls,flagship mounts,rear rubber curtains","chopping corn head, 8 x 30 in., knife rolls, flagship mounts, rear rubber curtains",,Good,"Farwell, MN 56327",Farm,https://www.machinerypete.com//auction_companies/steffes-group-inc,"Steffes Group, Inc.",2009
42326, Minnesota 400,"$1,600",08/17/2022,"gravity wagon,16.5x16.1 tires","gravity wagon, 16.5x16.1 tires",,Good,"Farwell, MN 56327",Farm,https://www.machinerypete.com//auction_companies/steffes-group-inc,"Steffes Group, Inc.",unknown
42327,2012 Summers Manufacturing 36' Disk Chisel,"$37,500",08/17/2022,"disc chisel,36',12"" spacing,3-section fold,full floating hitch,single pt. depth,HD spring trip,4"" twist,rock flex,adj. pitch,approx. 19"",hyd. lift,factory rear hitch,walking tandems across,front pivoting stabilizer wheels,Summers 106 adj. 4-bar harrow,12.5L-15 & 11L-15 tires,extra disc & hub parts,has factory disc hub update","disc chisel, 36', 12"" spacing, 3-section fold, full floating hitch, single pt. depth, HD spring trip, 4"" twist, rock flex, adj. pitch, approx. 19"", hyd. lift, factory rear hitch, walking tandems across, front pivoting stabilizer wheels, Summers 106 adj. 4-bar harrow, 12.5L-15 & 11L-15 tires, extra disc & hub parts, has factory disc hub update",,Good,"Foxhome, MN 56543",Online,https://www.machinerypete.com//auction_companies/steffes-group-inc,"Steffes Group, Inc.",2012
42327, Flexi-Coil 300A,"$4,050",08/17/2022,"chisel plow,37',12"" spacing,3-section fold,single pt. depth,3"" twist,walking tandems across,Gates 2-bar harrow,11L-15 tires on main frame,extra shanks","chisel plow, 37', 12"" spacing, 3-section fold, single pt. depth, 3"" twist, walking tandems across, Gates 2-bar harrow, 11L-15 tires on main frame, extra shanks",,Good,"Foxhome, MN 56543",Online,https://www.machinerypete.com//auction_companies/steffes-group-inc,"Steffes Group, Inc.",unknown
42327, Case IH 4900,"$3,600",08/17/2022,"VibraTiller field cultivator,45',6"" spacing,5-section fold,single pt. depth,knock-on shovels,rear hitch,w/(1) hyd.,walking tandems across,3-bar harrow,9.5L-15 tires on main frame","VibraTiller field cultivator, 45', 6"" spacing, 5-section fold, single pt. depth, knock-on shovels, rear hitch, w/(1) hyd., walking tandems across, 3-bar harrow, 9.5L-15 tires on main frame",,Good,"Foxhome, MN 56543",Online,https://www.machinerypete.com//auction_companies/steffes-group-inc,"Steffes Group, Inc.",unknown
42327, John Deere 331,"$2,850",08/17/2022,"tandem disc,30',10-1/2"" spacing,3-section fold,single pt. depth,approx. 22"" discs,walking tandems across,mud scrapers,11L-15 main frame tires","tandem disc, 30', 10-1/2"" spacing, 3-section fold, single pt. depth, approx. 22"" discs, walking tandems across, mud scrapers, 11L-15 main frame tires",,Fair,"Foxhome, MN 56543",Online,https://www.machinerypete.com//auction_companies/steffes-group-inc,"Steffes Group, Inc.",unknown
42327,2011 John Deere 635F,"$12,750",08/17/2022,"HydraFlex head,35',hyd. fore/aft,AHH,poly finger reel,low dam,1-1/2"" cut,poly skids,stubble lights,crop dividers,single knife drive,contour shaft,single pt. hookup,field ready","HydraFlex head, 35', hyd. fore/aft, AHH, poly finger reel, low dam, 1-1/2"" cut, poly skids, stubble lights, crop dividers, single knife drive, contour shaft, single pt. hookup, field ready",,Good,"Foxhome, MN 56543",Online,https://www.machinerypete.com//auction_companies/steffes-group-inc,"Steffes Group, Inc.",2011
42327, White 508,$200,08/17/2022,"plow,6x18"",2 pt.,auto reset","plow, 6x18"", 2 pt., auto reset",,Fair,"Foxhome, MN 56543",Online,https://www.machinerypete.com//auction_companies/steffes-group-inc,"Steffes Group, Inc.",unknown
42081, Case 580B,"$5,701",08/17/2022,"Case 580B Construction King 2WD Loader Backhoe,4640 Hrs Showing,Case 4 Cylinder,Diesel,Partial Powershift,Differential Lock,11L-16 Front Tires,17.5-24 Rear Tires,2 Outriggers,Heat,Radio,16” Wide Toothed Digger Bucket,6’ Wide Drott 4-In-1 Clamshell Smooth Loader Bucket,Extendable Boom,4 Speed Manual Transmission With Hi And Lo,Note: 32” Toothed Digger Bucket Used On This Loader Backhoe Sells On This Auction In Lot# HG9352,Note: Equipment Ran,But Did Not Drive Day Of Listing – Please See Video,Transmission Not Working Day Of Listing,Oil Leaks Present,SN: 870829","Case 580B Construction King 2WD Loader Backhoe, 4640 Hrs Showing, Case 4 Cylinder, Diesel, Partial Powershift, Differential Lock, 11L-16 Front Tires, 17.5-24 Rear Tires, 2 Outriggers, Heat, Radio, 16” Wide Toothed Digger Bucket, 6’ Wide Drott 4-In-1 Clamshell Smooth Loader Bucket, Extendable Boom, 4 Speed Manual Transmission With Hi And Lo, Note: 32” Toothed Digger Bucket Used On This Loader Backhoe Sells On This Auction In Lot# HG9352, Note: Equipment Ran, But Did Not Drive Day Of Listing – Please See Video, Transmission Not Working Day Of Listing, Oil Leaks Present, SN: 870829",4640,Fair,"Dix, NE 69133",Online,https://www.machinerypete.com//auction_companies/bigiron-auctions,BigIron Auctions,unknown
42081,2012 Ford F-150 XLT,"$8,700",08/17/2022,"2012 Ford F150XLT 4x4 Crew Cab Pickup,218,585 Miles Showing,Eco Boost 3.5L,V6,Gas,Water Cooled Engine,Block Heater,Ford,4 Forward Speeds,Automatic Transmission,Spring Suspension,Hydraulic Brakes,Power Brakes,265/70R17 Front Tires,265/70R17 Rear Tires,Aluminum Wheels,Heater,AC,Radio,Bench Seat In Rear,4 Doors,VIN: 1FTFW1ETXCFA89563","2012 Ford F150XLT 4x4 Crew Cab Pickup, 218,585 Miles Showing, Eco Boost 3.5L, V6, Gas, Water Cooled Engine, Block Heater, Ford, 4 Forward Speeds, Automatic Transmission, Spring Suspension, Hydraulic Brakes, Power Brakes, 265/70R17 Front Tires, 265/70R17 Rear Tires, Aluminum Wheels, Heater, AC, Radio, Bench Seat In Rear, 4 Doors, VIN: 1FTFW1ETXCFA89563",,Good,"Riverton, WY 82501",Online,https://www.machinerypete.com//auction_companies/bigiron-auctions,BigIron Auctions,2012
42081,2012 Timpte 40',"$44,250",08/17/2022,"2012 Timpte T/A Hopper Grain Trailer,40’ Long,66” Tall Sides,AG Hoppers,Electric Tarp With Remote,Dura Bright Wheels,11R24.5 Tires,Title Will Be Marked Miles Exempt,VIN: 1TDH40023CB133109","2012 Timpte T/A Hopper Grain Trailer, 40’ Long, 66” Tall Sides, AG Hoppers, Electric Tarp With Remote, Dura Bright Wheels, 11R24.5 Tires, Title Will Be Marked Miles Exempt, VIN: 1TDH40023CB133109",,Excellent,"Hiawatha, KS 66434",Online,https://www.machinerypete.com//auction_companies/bigiron-auctions,BigIron Auctions,2012
42081, H & S BF14HC,"$4,150",08/17/2022,"H&S BF14HC Hi-Capacity Front Fold Wheel Rake,Hydraulic Fold,18 Spring Tine 52 Inch Wheels,Spring Suspension,4 By 4 Inch Main Frame,Walking Tandem Main Frame Wheels,6.70-15 Tires,Wing Single Swivel Wheels,6.70-15 Tires,Adjustable Pin Hitch,Jack Stand,NOTE: Some Tines Are Broke,Includes (20) Plus Replacement Teeth,SN: 79374","H&S BF14HC Hi-Capacity Front Fold Wheel Rake, Hydraulic Fold, 18 Spring Tine 52 Inch Wheels, Spring Suspension, 4 By 4 Inch Main Frame, Walking Tandem Main Frame Wheels, 6.70-15 Tires, Wing Single Swivel Wheels, 6.70-15 Tires, Adjustable Pin Hitch, Jack Stand, NOTE: Some Tines Are Broke, Includes (20) Plus Replacement Teeth, SN: 79374",,Good,"Sumner, NE 68878",Online,https://www.machinerypete.com//auction_companies/bigiron-auctions,BigIron Auctions,unknown
42081,2011 Great Dane 53',"$25,500",08/17/2022,"2011 Great Dane 53’ T/A Enclosed Reefer Trailer,Trailer Model: SUP-1114-31053,Overall Dimensions: Length: 53’,Width: 102”,Height: 13’6”,GVWR: 68,000Lbs,Carrier X2 2500R Reefer Unit,13,123 Hours Showing,Kingpin Hitch,Aluminum Frame,Aluminum Floor,Double Door End-Gate,Wind Skirts,55-Gal Aluminum Fuel Tank,Air Suspension,Air Brakes,Hendrickson Ambox .98 Slider Box,Aluminum Outer/Steel Inner Rims,Crossfire Dual Tire Pressure Equalization Monitoring System,275/80R22.5T Tires,Title Will Be Marked Miles Exempt,VIN: 1GRAA0626BW701867","2011 Great Dane 53’ T/A Enclosed Reefer Trailer, Trailer Model: SUP-1114-31053, Overall Dimensions: Length: 53’, Width: 102”, Height: 13’6”, GVWR: 68,000Lbs, Carrier X2 2500R Reefer Unit, 13,123 Hours Showing, Kingpin Hitch, Aluminum Frame, Aluminum Floor, Double Door End-Gate, Wind Skirts, 55-Gal Aluminum Fuel Tank, Air Suspension, Air Brakes, Hendrickson Ambox .98 Slider Box, Aluminum Outer/Steel Inner Rims, Crossfire Dual Tire Pressure Equalization Monitoring System, 275/80R22.5T Tires, Title Will Be Marked Miles Exempt, VIN: 1GRAA0626BW701867",,Good,"Arlington, NE 68002",Online,https://www.machinerypete.com//auction_companies/bigiron-auctions,BigIron Auctions,2011
42338,2009 Gleaner R66,"$115,000",08/20/2022,"ROTARY,ONLY 2177 ENGINE HOURS / 1509 SEP. HOURS,AG LEADER YIELD MONITOR,INTEGRA SCREEN,18' UNLOADING AUGER,LATERAL TILT,SINGLE POINT HOOKUP,30.5-32 TIRES,18.4-26 REAR TIRES,#HUT6191","ROTARY, ONLY 2177 ENGINE HOURS / 1509 SEP. HOURS, AG LEADER YIELD MONITOR, INTEGRA SCREEN, 18' UNLOADING AUGER, LATERAL TILT, SINGLE POINT HOOKUP, 30.5-32 TIRES, 18.4-26 REAR TIRES, #HUT6191",2177,Excellent,"Elmore, OH 43416",Farm,https://www.machinerypete.com//auction_companies/siefker-real-estate-auction-co,Siefker Real Estate & Auction Co,2009
42338,2014 Kinze 3600,"$112,500",08/20/2022,"ASD,BULK FILL,12X24,SCALES,NO TILL,CAST CLOSING WHEELS,AG LEADER INSIGHT MONITOR,BEAN METERS ONLY","ASD, BULK FILL, 12X24, SCALES, NO TILL, CAST CLOSING WHEELS, AG LEADER INSIGHT MONITOR, BEAN METERS ONLY",,Excellent,"Elmore, OH 43416",Farm,https://www.machinerypete.com//auction_companies/siefker-real-estate-auction-co,Siefker Real Estate & Auction Co,2014
